"","cpg","t","p.value","conf.int_0.025","conf.int_0.975","delta_M","UCSC_RefGene_Name","Regulatory_Feature_Group","Relation_to_Island"
"12003","cg15033228",3.23169927427322,0.0144177760892367,0.0284720651129395,0.1837659760155,0.10611902056422,"DYSF","","OpenSea"
"12004","cg15034820",-3.37587220611327,0.0118251209065338,-0.584080651882888,-0.102891861155784,-0.343486256519336,"OLFM3","","OpenSea"
"12005","cg15035716",3.24347081759389,0.014184778088026,0.0290552957450739,0.185407632123017,0.107231463934045,"NA","","OpenSea"
"12006","cg15037103",2.75967941656745,0.02810896445476,0.0186963601368006,0.242512528184251,0.130604444160526,"TPI1","Promoter_Associated","Island"
"12007","cg15038664",2.39454705096378,0.0478479960595767,0.00250927679411519,0.399096286435718,0.200802781614916,"ZNF347","Unclassified","Island"
"12008","cg15041487",2.47325710002127,0.0426290778564481,0.00912392247650156,0.406326953966381,0.207725438221441,"WDR45","Promoter_Associated","Island"
"12009","cg15041659",2.90925958825158,0.0226844692168906,0.0422994922462769,0.40959995353922,0.225949722892749,"ZBTB40","Promoter_Associated","Island"
"12010","cg15041691",-2.54049610787335,0.038636011056539,-0.456504249080993,-0.0163678449869023,-0.236436047033948,"NA","","OpenSea"
"12011","cg15042184",2.71062800575694,0.030171601597434,0.0265032078365691,0.388754352462139,0.207628780149354,"ANP32A","","Island"
"12012","cg15042310",-2.64454584740996,0.033203564808885,-0.470573153804274,-0.0262964893501699,-0.248434821577222,"BCOR","Unclassified_Cell_type_specific","N_Shore"
"12013","cg15047610",-2.36597052497953,0.049901084424872,-1.51884062259787,-0.000432244739930394,-0.759636433668901,"NA","Unclassified_Cell_type_specific","S_Shelf"
"12014","cg15048077",-3.93187159557979,0.00566206569436047,-0.419846464544717,-0.104503087496757,-0.262174776020737,"NA","","OpenSea"
"12015","cg15048660",-2.484523655111,0.0419314228636506,-0.315109585110853,-0.0077913588169652,-0.161450471963909,"FGF12","","Island"
"12016","cg15048806",2.59586207669348,0.0356392266537014,0.0178715093982169,0.3833774945647,0.200624501981458,"TNXB","","S_Shelf"
"12017","cg15049495",-2.84530617359859,0.0248549508790925,-0.509270231268402,-0.0469866147161545,-0.278128422992278,"MKX","","N_Shore"
"12018","cg15051316",2.701517383242,0.0305718314369247,0.0138561592784492,0.208366567391302,0.111111363334875,"P3H1","","OpenSea"
"12019","cg15051537",2.64650931229228,0.0331090431584574,0.0252859549877904,0.449514058743554,0.237400006865672,"STAR","","OpenSea"
"12020","cg15058572",-3.57777425107847,0.0090028898617078,-0.267236222936791,-0.0545566951749517,-0.160896459055871,"ZCCHC24","","N_Shelf"
"12021","cg15059075",4.91447712629438,0.0017244448608116,0.0460839653257701,0.131556553254303,0.0888202592900364,"NA","","OpenSea"
"12022","cg15059565",2.49947610278111,0.0410236546052436,0.00908508526243997,0.327698626716184,0.168391855989312,"KPTN","","OpenSea"
"12023","cg15062757",2.84890643899729,0.0247271279597652,0.0365248412033015,0.393207484262241,0.214866162732771,"RTN1","","OpenSea"
"12024","cg15063310",2.96378122843211,0.0209921121995494,0.0518697788389561,0.461286815470549,0.256578297154753,"NA","","OpenSea"
"12025","cg15064598",3.00415252461294,0.0198253500924028,0.0673923937113079,0.565752498386852,0.31657244604908,"TRNAU1AP","Promoter_Associated","Island"
"12026","cg15065877",-2.98880552413094,0.0202605818252661,-0.438338388089342,-0.0511079110667777,-0.24472314957806,"GPX6","","OpenSea"
"12027","cg15066699",-2.87069752303814,0.0239680956462744,-0.158821993146717,-0.0153525550308505,-0.087087274088784,"NA","","OpenSea"
"12028","cg15069823",-3.06569453905275,0.0181772268141217,-0.366163133162971,-0.0472727482346003,-0.206717940698786,"GNAL","","S_Shore"
"12029","cg15072871",2.73832038848327,0.0289883638444168,0.0528784952250889,0.72207338301502,0.387475939120054,"CUL4A","Promoter_Associated","Island"
"12030","cg15073676",2.68045700856413,0.0315183857476128,0.0111920850453398,0.178781260898308,0.0949866729718238,"NA","","OpenSea"
"12031","cg15074437",-2.71135865572484,0.0301397422119956,-0.310487312802392,-0.0212090220477102,-0.165848167425051,"NA","","OpenSea"
"12032","cg15077985",-2.96376521189267,0.0209925892660874,-0.445449309597455,-0.0500877289368711,-0.247768519267163,"NA","","OpenSea"
"12033","cg15078439",-2.46428913095678,0.0431929358144722,-0.197014458752713,-0.00406621960449918,-0.100540339178606,"PPP6C","Promoter_Associated","S_Shore"
"12034","cg15078958",2.72466089936952,0.0295658176134812,0.0170734712813728,0.241341442334376,0.129207456807875,"NA","Unclassified_Cell_type_specific","OpenSea"
"12035","cg15079481",2.6788546643161,0.031591643941912,0.023540127699515,0.377825101973329,0.200682614836422,"CDK11B","","OpenSea"
"12036","cg15081128",3.21011543526772,0.0148556988779301,0.0317394695165322,0.209273950775741,0.120506710146137,"COL11A2","","OpenSea"
"12037","cg15081929",-2.52098649202709,0.0397531710511078,-0.526841103337452,-0.0168613628047022,-0.271851233071077,"NLRP3","","OpenSea"
"12038","cg15084390",-2.64343170726445,0.0332573246823615,-0.370100298195203,-0.0206041472640964,-0.19535222272965,"SLC9A3","Unclassified_Cell_type_specific","Island"
"12039","cg15085704",-2.6422599124353,0.0333139643191597,-0.495873665972201,-0.0274965843898881,-0.261685125181044,"NA","","S_Shore"
"12040","cg15087501",-3.90604901338424,0.00585311568810836,-0.449456528984494,-0.110483100274892,-0.279969814629693,"LINC01587","","OpenSea"
"12041","cg15087782",3.21665274726304,0.0147215777195481,0.0548395142219241,0.359230378925854,0.207034946573889,"TRIOBP","","OpenSea"
"12042","cg15089620",-3.17788752772486,0.0155362621037066,-0.364230676007299,-0.0534442586018223,-0.208837467304561,"ARHGAP26","","OpenSea"
"12043","cg15091868",2.42071665723802,0.0460437032261909,0.00261862568188598,0.223399521847899,0.113009073764893,"PDE6B","","Island"
"12044","cg15092152",2.6453105600854,0.0331667180021053,0.0222854853786411,0.397770841026023,0.210028163202332,"DOCK9","","OpenSea"
"12045","cg15092630",4.97283021422932,0.00161400418200556,0.0971464901488416,0.273294347989685,0.185220419069263,"NA","","N_Shelf"
"12046","cg15092760",2.47673265221824,0.0424125962844835,0.0136631218290544,0.590036507751995,0.301849814790525,"DHCR24","","N_Shore"
"12047","cg15093023",4.24243937808452,0.00382874048572047,0.0812349617302172,0.28582396293116,0.183529462330689,"REEP3","","OpenSea"
"12048","cg15096142",2.62070544997732,0.0343739160798086,0.0297955660746353,0.580053207592081,0.304924386833358,"RSPH1","","OpenSea"
"12049","cg15100135",2.54022812817562,0.0386511341902624,0.0203680978130815,0.568908357684924,0.294638227749003,"INCA1","Promoter_Associated","S_Shore"
"12050","cg15103532",7.94933392417607,9.4920842655127e-05,0.0831351621633176,0.153535749530126,0.118335455846722,"NA","","OpenSea"
"12051","cg15103960",2.68574813622837,0.0312777352386509,0.0192549233740906,0.302825600931156,0.161040262152623,"SAMD13","Promoter_Associated","Island"
"12052","cg15104622",-3.40423597974212,0.0113766949876291,-0.53238943071275,-0.0959424000438386,-0.314165915378294,"NA","","OpenSea"
"12053","cg15105081",2.4133777641697,0.0465425411203846,0.00201002607209845,0.196989060205042,0.09949954313857,"C11orf67","Promoter_Associated","Island"
"12054","cg15106579",-2.68886216646591,0.0311370004273823,-0.207987658625995,-0.013344744434505,-0.11066620153025,"NA","","S_Shore"
"12055","cg15106851",3.24372560078026,0.0141797798670152,0.0995998423244782,0.635411106481807,0.367505474403143,"CD276","","OpenSea"
"12056","cg15107336",-3.54799855193663,0.00936883913873689,-0.274719114121639,-0.0549833044094606,-0.16485120926555,"XRCC1","Promoter_Associated","Island"
"12057","cg15111398",-2.60034415185063,0.0354074206131876,-0.359471119765542,-0.0170664724548783,-0.18826879611021,"NA","","S_Shelf"
"12058","cg15111475",-2.74731260356345,0.0286146726333877,-0.235489092375926,-0.0176291169515349,-0.12655910466373,"ATP2B2","Unclassified_Cell_type_specific","Island"
"12059","cg15111495",3.4081343946057,0.0113165063869057,0.0583468730106751,0.322778286254617,0.190562579632646,"BOC","","OpenSea"
"12060","cg15111638",3.2877255534976,0.0133442646067022,0.0561613544722515,0.343888173865424,0.200024764168838,"NA","","N_Shore"
"12061","cg15111720",2.54953591867179,0.0381294296087963,0.00968138994820942,0.257289881313781,0.133485635630995,"NA","","OpenSea"
"12062","cg15111959",2.66163995603557,0.0323899867416696,0.0293429740066259,0.49655805329069,0.262950513648658,"NA","","OpenSea"
"12063","cg15115836",-2.39425599731952,0.0478684652979676,-0.114690723977659,-0.000714135719405345,-0.0577024298485324,"DNAJC12","","OpenSea"
"12064","cg15116453",-4.2984622457368,0.00357334280036769,-0.399573279105879,-0.115968776465583,-0.257771027785731,"TMC1","","OpenSea"
"12065","cg15117891",2.62421349372707,0.0341990443390997,0.0261718973989009,0.50297673561809,0.264574316508495,"NA","","S_Shelf"
"12066","cg15118456",2.68266152848347,0.0314178860312209,0.0220908222787943,0.350583724801147,0.186337273539971,"C15orf27","","OpenSea"
"12067","cg15119740",2.79945832185622,0.0265449074692181,0.016044009129519,0.19053839986322,0.103291204496369,"NA","","OpenSea"
"12068","cg15120171",2.72220457511272,0.0296709288749563,0.0402194876034828,0.572150186908465,0.306184837255974,"DSCAM","","OpenSea"
"12069","cg15120283",2.79582493933684,0.0266839012444209,0.0096328250517554,0.115282061595884,0.0624574433238197,"RPS26","","S_Shore"
"12070","cg15120497",-5.96583385170461,0.000561091113938382,-0.345941730753693,-0.149548640233408,-0.24774518549355,"TRH","","N_Shore"
"12071","cg15120525",-3.38976195262333,0.0116031956857798,-0.928534228108248,-0.165417372096722,-0.546975800102485,"LPP","","OpenSea"
"12072","cg15124215",-2.38628112843032,0.0484328233050986,-0.342138656800362,-0.00155963004080065,-0.171849143420581,"GALNTL6","","Island"
"12073","cg15124820",2.59870121421491,0.0354922085464525,0.0282298950766647,0.598581575741307,0.313405735408986,"NA","","S_Shore"
"12074","cg15128147",-2.80227003757971,0.0264378682631932,-0.839388777035874,-0.0710978279242678,-0.455243302480071,"NA","","OpenSea"
"12075","cg15128334",2.3902142865076,0.0481536392355769,0.00165855978362232,0.308174021769083,0.154916290776353,"TMEM41A","","N_Shore"
"12076","cg15128842",-2.62290126129077,0.0342643489904749,-0.254077660857992,-0.0131573098338943,-0.133617485345943,"CALD1","Unclassified_Cell_type_specific","OpenSea"
"12077","cg15129919",2.69184012340231,0.031003033568086,0.0198870938862521,0.307315110364056,0.163601102125154,"HAL","","OpenSea"
"12078","cg15131155",3.45238907340171,0.0106567846210198,0.120362260011592,0.643658313154079,0.382010286582836,"AATK","","S_Shelf"
"12079","cg15131416",-3.2519448038219,0.0140195467334893,-0.66558653963371,-0.105151135876214,-0.385368837754962,"NA","","OpenSea"
"12080","cg15131977",2.59524670600378,0.0356711754711739,0.0295208045914421,0.634887794043849,0.332204299317646,"ZNF501","Promoter_Associated","N_Shore"
"12081","cg15132266",-3.2297974903821,0.0144558015294742,-0.378613013742742,-0.0585522262095239,-0.218582619976133,"NA","","OpenSea"
"12082","cg15132559",-3.03070604594742,0.0190955650818539,-0.549063373530755,-0.06778475030945,-0.308424061920102,"RAF1","Promoter_Associated","Island"
"12083","cg15133512",3.03559130945808,0.018964434752729,0.0263159462177362,0.211801429895723,0.11905868805673,"PHACTR3","","OpenSea"
"12084","cg15135638",4.00484165593388,0.00515803512502497,0.0832947677857081,0.32345906236713,0.203376915076419,"VWA5B2","Unclassified","Island"
"12085","cg15136953",2.37489502958198,0.0492504044784882,0.000703316065607261,0.324549908216359,0.162626612140983,"PVRL3","","S_Shelf"
"12086","cg15137213",-2.5406392826463,0.0386279336576312,-0.347225085441649,-0.0124594394918788,-0.179842262466764,"VPS53","Unclassified_Cell_type_specific","OpenSea"
"12087","cg15137396",3.44543417653087,0.0107576585889195,0.0942909449084368,0.506875340909168,0.300583142908802,"TNXB","","OpenSea"
"12088","cg15137437",2.72811887539622,0.0294185032886258,0.0189913031621698,0.26607774178252,0.142534522472345,"MYO1D","","OpenSea"
"12089","cg15138113",2.62084065761913,0.0343671589446701,0.0207054515832898,0.402887168307499,0.211796309945394,"PPP1R14C","","OpenSea"
"12090","cg15139163",2.50237191079897,0.0408502046842218,0.0124523483710246,0.439975039022813,0.226213693696919,"ATG7","","OpenSea"
"12091","cg15139588",-2.61257386153428,0.0347828501481832,-0.305893750857304,-0.0152387416543797,-0.160566246255842,"ZNF793","Promoter_Associated","Island"
"12092","cg15139745",2.58441094265075,0.0362386428382759,0.00733381694358567,0.165138835237174,0.0862363260903799,"LIPE","Promoter_Associated","Island"
"12093","cg15143140",2.48672695952883,0.0417963693115097,0.0163791994039807,0.650773846124042,0.333576522764011,"TSNAX-DISC1","","OpenSea"
"12094","cg15146567",2.46070012232198,0.0434207388793825,0.00312890492865724,0.157146441674915,0.0801376733017863,"ZNF662","","S_Shore"
"12095","cg15149655",-2.774156416666,0.027528843806437,-0.354772016843499,-0.0282733515097737,-0.191522684176636,"VWA3B","Unclassified","Island"
"12096","cg15150472",2.48054999691648,0.0421761298127041,0.00760222383539806,0.317738730562605,0.162670477199001,"EHMT1","","N_Shore"
"12097","cg15154339",3.23562821157362,0.0143395570987543,0.0394171992620189,0.253438879041491,0.146428039151755,"ATP4B","","S_Shelf"
"12098","cg15155859",-2.98468467295348,0.0203791636443965,-0.545683669395295,-0.0632524407820772,-0.304468055088686,"FRMD4A","Unclassified_Cell_type_specific","OpenSea"
"12099","cg15156086",-3.02084591626713,0.0193631721893111,-0.424516885595756,-0.0517275499937858,-0.238122217794771,"TSFM","","OpenSea"
"12100","cg15156551",-2.65979632226873,0.032476724631562,-0.418186349570443,-0.0245673961637047,-0.221376872867074,"WDR91","","OpenSea"
"12101","cg15157374",-3.32139071615832,0.0127406795967813,-0.286941033810284,-0.0482825951065035,-0.167611814458394,"CHSY3","","OpenSea"
"12102","cg15157967",-2.37750255865802,0.0490619328835526,-0.346930018982255,-0.000942166140505695,-0.17393609256138,"NA","","OpenSea"
"12103","cg15159548",-2.6820384344351,0.031446257714226,-0.483718022439555,-0.0304238603550497,-0.257070941397302,"NA","","OpenSea"
"12104","cg15160709",3.14837618084485,0.0161887173872393,0.0738521478007063,0.519484428128018,0.296668287964362,"CYP26B1","","OpenSea"
"12105","cg15160769",-2.7521777952347,0.0284145954317864,-0.444578241699985,-0.0336729604585247,-0.239125601079255,"NR1H3","Promoter_Associated","Island"
"12106","cg15161055",-3.85191136974165,0.00627688263082654,-0.896043301984295,-0.214375617147794,-0.555209459566044,"ECSIT","Promoter_Associated","N_Shore"
"12107","cg15161973",-2.54944805216154,0.0381343203333757,-0.36318687825123,-0.0136598680291725,-0.188423373140201,"TCERG1L","","OpenSea"
"12108","cg15163525",2.39944065161863,0.0475051774626812,0.00212968803415904,0.291413587010599,0.146771637522379,"PGBD5","","OpenSea"
"12109","cg15166956",-2.95867680445665,0.0211447344939163,-0.50257011760919,-0.0560841962938681,-0.279327156951529,"ARHGAP44","","OpenSea"
"12110","cg15167754",2.83279566049121,0.0253045555220771,0.0183736000763038,0.203975110564618,0.111174355320461,"LINC00184","","OpenSea"
"12111","cg15168723",3.3617886745574,0.0120548106321088,0.0584506809184102,0.335664537407329,0.19705760916287,"BRD1","","N_Shore"
"12112","cg15168787",3.81940814435785,0.00654728979886309,0.122503922737076,0.520742792523792,0.321623357630434,"KRTAP9-1","","OpenSea"
"12113","cg15173586",-2.41137737587116,0.0466794698183625,-0.244142483327865,-0.00238995393113383,-0.1232662186295,"FAM91A1","","S_Shelf"
"12114","cg15174682",2.37084028830103,0.0495449515717819,0.000706342134873984,0.538101412479371,0.269403877307122,"KDM4B","Unclassified_Cell_type_specific","N_Shore"
"12115","cg15177669",-3.03167633101689,0.0190694442522156,-0.307978629800915,-0.0380701153099106,-0.173024372555413,"NA","","OpenSea"
"12116","cg15181807",2.36577492492256,0.0499154434488054,0.000104842365940605,0.431005245949863,0.215555044157902,"RBM4B","Promoter_Associated","Island"
"12117","cg15182955",2.62612388707125,0.0341042028677021,0.0147078479296914,0.280700829829283,0.147704338879487,"HCRT","","S_Shore"
"12118","cg15186307",-2.37686634253981,0.0491078503259836,-0.453950317104467,-0.00117205780694807,-0.227561187455707,"NA","","OpenSea"
"12119","cg15186355",3.02574786310755,0.0192296375798365,0.0578326187279777,0.471529574623922,0.26468109667595,"VPS53","","OpenSea"
"12120","cg15188538",2.58433380427824,0.0362427159730765,0.0181799285564767,0.409502922312809,0.213841425434643,"PITPNC1","","OpenSea"
"12121","cg15188623",-2.86109795654106,0.0242993999103022,-0.738321898176276,-0.070144832356659,-0.404233365266468,"ZNF710","","N_Shore"
"12122","cg15189393",-2.55208280575787,0.0379879494978774,-0.337710384878076,-0.0128758333041486,-0.175293109091112,"UBE3A","","OpenSea"
"12123","cg15190400",-2.79314499195973,0.0267869113239673,-0.488150603140498,-0.0405568081840472,-0.264353705662273,"HIPK2","","OpenSea"
"12124","cg15192146",-3.1023120487513,0.0172662308139225,-0.530312909919475,-0.0715584270295225,-0.300935668474499,"NA","","OpenSea"
"12125","cg15193473",-3.40715866449442,0.0113315386957848,-0.545956842770966,-0.0986140339688514,-0.322285438369908,"BIVM","","Island"
"12126","cg15196156",2.37649355774485,0.0491347756265902,0.000408212295048659,0.16305776911054,0.0817329907027942,"NA","Unclassified_Cell_type_specific","OpenSea"
"12127","cg15197050",-2.4862767868331,0.0418239265716299,-0.505019160135817,-0.0126650411312856,-0.258842100633551,"NA","","OpenSea"
"12128","cg15199301",-4.35767412124384,0.0033235959695368,-0.415949281661675,-0.123322056775566,-0.269635669218621,"SHC4","Unclassified","Island"
"12129","cg15201599",-3.33984800601566,0.012422252222795,-0.433080269624461,-0.0740384294000767,-0.253559349512269,"COG3","Promoter_Associated","Island"
"12130","cg15204945",3.40242241722319,0.0114048124001592,0.0795034341549827,0.441800756917322,0.260652095536152,"SYCN","","N_Shore"
"12131","cg15207322",-3.10464535113643,0.0172098527117332,-0.642893008578032,-0.0869868237724892,-0.36493991617526,"DISC1","","OpenSea"
"12132","cg15209369",-3.07966514121954,0.0178237626300552,-0.30075654738017,-0.0395006976454461,-0.170128622512808,"CCDC109B","","OpenSea"
"12133","cg15209448",3.2832594656348,0.0134266142974943,0.0727462979301542,0.447253300644223,0.259999799287189,"CENPM","Promoter_Associated","Island"
"12134","cg15210829",3.15127865532516,0.0161232695161188,0.0458142869942611,0.321242921429053,0.183528604211657,"MNT","","N_Shore"
"12135","cg15211677",2.46404228717128,0.0432085641352156,0.00893309603488082,0.433874413834465,0.221403754934673,"WBP5","","OpenSea"
"12136","cg15212349",-2.54255006701404,0.0385203012390915,-0.255566272918902,-0.00926639946961921,-0.13241633619426,"SLC6A3","","Island"
"12137","cg15222485",-3.22888519086228,0.0144740806870629,-0.650740137674624,-0.100546765566947,-0.375643451620785,"NA","","OpenSea"
"12138","cg15224011",2.76925113932813,0.0277239883839589,0.0190743480405721,0.242013887291159,0.130544117665865,"CARM1","","OpenSea"
"12139","cg15224444",3.14720855979396,0.016215125960637,0.0552313989238333,0.389001202320193,0.222116300622013,"ELN","Promoter_Associated","OpenSea"
"12140","cg15225091",-3.70003115068551,0.00765467711113639,-0.462699714581091,-0.101884171494344,-0.282291943037718,"SLC18A2","","S_Shore"
"12141","cg15225132",3.66059737439172,0.00806394019156404,0.0534087893941296,0.248307458861619,0.150858124127874,"OPN3","Promoter_Associated","S_Shore"
"12142","cg15226135",-2.53723188138034,0.0388206415575661,-0.470514539136106,-0.0165680911837796,-0.243541315159943,"SBF1","Gene_Associated_Cell_type_specific","Island"
"12143","cg15226648",-2.65268743024751,0.0328134509873388,-0.360838587959107,-0.0207171324446519,-0.190777860201879,"NA","","OpenSea"
"12144","cg15227275",2.71599249923167,0.0299385043653093,0.0279812236279557,0.404595106211364,0.21628816491966,"RCBTB2","","Island"
"12145","cg15231004",2.47004997323764,0.0428298493713931,0.00456043096286438,0.209134902624156,0.10684766679351,"CAPZB","","OpenSea"
"12146","cg15231741",-2.41292353429702,0.0465735974598843,-0.238646937155658,-0.00241263434731614,-0.120529785751487,"TRIM34","","OpenSea"
"12147","cg15232204",-3.24356608732211,0.0141829089089338,-0.311290079688604,-0.0487868380977187,-0.180038458893161,"IVD","Promoter_Associated","Island"
"12148","cg15233292",3.50845629084693,0.00987988878225837,0.065319292391979,0.335386186107718,0.200352739249849,"YWHAH","Promoter_Associated","Island"
"12149","cg15236055",-2.41423220850619,0.0464841790695141,-0.47776212438249,-0.00495951344827265,-0.241360818915381,"CASC21","","OpenSea"
"12150","cg15236513",-2.64166503098227,0.0333427568115782,-0.433951985159385,-0.0240142727278304,-0.228983128943608,"MAP3K12","Promoter_Associated","Island"
"12151","cg15238013",3.23010796678409,0.0144495863493903,0.0591597387816559,0.382425331387466,0.220792535084561,"EPS15","","OpenSea"
"12152","cg15239304",3.13873176843918,0.0164082324575981,0.0548458666075785,0.389915255439356,0.222380561023467,"WDFY1","","S_Shore"
"12153","cg15241635",2.72157085637865,0.0296981104046914,0.027256969578766,0.388389365442527,0.207823167510647,"AGAP1","","N_Shore"
"12154","cg15248149",4.38574173392176,0.00321197210265725,0.0841441638304636,0.281034579319062,0.182589371574763,"E2F5","Promoter_Associated","Island"
"12155","cg15248735",-2.41470867004426,0.0464516673833559,-0.684490784110018,-0.00717303511172857,-0.345831909610874,"HEATR1","","OpenSea"
"12156","cg15250707",2.7554030925452,0.0282827658643985,0.0502040034272514,0.65777837332811,0.353991188377681,"KSR1","","OpenSea"
"12157","cg15252768",-2.55679069559513,0.0377278542304356,-0.520810660937119,-0.0203360890688529,-0.270573375002986,"NA","","OpenSea"
"12158","cg15258046",-2.43235671691035,0.0452637277522223,-0.416625079754396,-0.00588266744233101,-0.211253873598363,"PPM1E","","N_Shore"
"12159","cg15258416",-2.9381072690078,0.0217717666541506,-0.471302013532997,-0.0509706553659466,-0.261136334449472,"RNF135","Promoter_Associated","N_Shore"
"12160","cg15258649",3.03152409818104,0.0190735399680898,0.0638519941575663,0.516651540206225,0.290251767181895,"C18orf1","","Island"
"12161","cg15259572",2.66983733819798,0.0320072363235703,0.0436003755549574,0.719184155808557,0.381392265681757,"NA","","S_Shore"
"12162","cg15260978",2.71440976894825,0.0300070805127899,0.0237200758120089,0.344425558067267,0.184072816939638,"NADK","","Island"
"12163","cg15263555",-2.41627067155084,0.0463452465290099,-0.417437853986079,-0.00450944249140259,-0.210973648238741,"DGKH","","OpenSea"
"12164","cg15270760",3.30150253568252,0.0130936270404902,0.0652231878179446,0.394461967923409,0.229842577870677,"MPRIP","","OpenSea"
"12165","cg15272228",2.76342727126646,0.0279575618702854,0.0383277552439265,0.492841563254013,0.26558465924897,"ACR","","OpenSea"
"12166","cg15274735",2.89401155472315,0.0231831434067859,0.0456563169563872,0.453524181089479,0.249590249022933,"NA","","OpenSea"
"12167","cg15277873",-4.82684788203649,0.0019063692972365,-0.26054329570998,-0.0892050817315824,-0.174874188720781,"PRKAA1","Promoter_Associated","Island"
"12168","cg15278557",3.13782311636629,0.0164290771990135,0.0357189091957967,0.254192584657187,0.144955746926492,"ZFYVE26","","OpenSea"
"12169","cg15281042",-2.46407024661894,0.0432067936578443,-0.689843151775935,-0.0142071813956631,-0.352025166585799,"NA","","OpenSea"
"12170","cg15282488",3.32282081267962,0.0127156968306416,0.0834548254251182,0.4953521586588,0.289403492041959,"ATP6V1C1","Promoter_Associated","S_Shore"
"12171","cg15284208",3.83342533543426,0.006429150284687,0.0553099113828063,0.233396868490943,0.144353389936875,"RNF144A","","OpenSea"
"12172","cg15287126",-3.39428813817661,0.0115318493306051,-0.839483204337653,-0.150095275009864,-0.494789239673758,"ABLIM2","","Island"
"12173","cg15287353",-2.63522526343317,0.0336561071465161,-0.47714088498181,-0.0258237384702218,-0.251482311726016,"BMPR1B","","OpenSea"
"12174","cg15288809",-2.38761757333853,0.0483377742584427,-0.166097732486664,-0.000803649886727019,-0.0834506911866953,"NA","","OpenSea"
"12175","cg15289466",-2.81984756910823,0.0257789071446531,-0.450000216123527,-0.03951233575009,-0.244756275936809,"UBE2D3","Unclassified_Cell_type_specific","OpenSea"
"12176","cg15289708",2.67854615573973,0.0316057691481858,0.0255331664151416,0.410191539899881,0.217862353157511,"NA","","OpenSea"
"12177","cg15290708",-4.05450513020448,0.00484312448103406,-0.324677412883144,-0.085473608508997,-0.20507551069607,"EFHD2","Promoter_Associated","Island"
"12178","cg15290779",-2.93217797824962,0.0219561418883006,-0.554954054910271,-0.0594634702827141,-0.307208762596493,"IMMP2L","Promoter_Associated","Island"
"12179","cg15291567",2.3660963884498,0.0498918470033016,6.04189195315323e-05,0.194156561134258,0.0971084900268945,"NA","","OpenSea"
"12180","cg15291952",2.47641660304222,0.0424322351468401,0.010386624837196,0.449780995986797,0.230083810411997,"NA","","OpenSea"
"12181","cg15294458",2.93822308599257,0.0217681815912025,0.0300569839654673,0.277872945059077,0.153964964512272,"KLHL32","Unclassified_Cell_type_specific","OpenSea"
"12182","cg15295273",2.99192760830594,0.0201712275785949,0.0521486900345398,0.445298370567346,0.248723530300943,"RPH3AL","","OpenSea"
"12183","cg15299138",2.62948337929793,0.0339380838295722,0.0198074815495954,0.37348418237519,0.196645831962393,"LOC728730","","OpenSea"
"12184","cg15299721",-3.07089279705042,0.0180448446747613,-0.426354818280929,-0.0553987770917383,-0.240876797686333,"NHEDC2","Promoter_Associated","Island"
"12185","cg15305633",3.31806390217075,0.01279900076959,0.0619469353319556,0.369215938690471,0.215581437011213,"TP53RK","","S_Shore"
"12186","cg15309028",-3.54362654002817,0.00942391289510825,-0.348093521779473,-0.0694627011009017,-0.208778111440187,"CTR9","Promoter_Associated","N_Shore"
"12187","cg15311370",3.4731862703832,0.0103611784335281,0.0607463403907069,0.319896964800713,0.19032165259571,"NA","Unclassified_Cell_type_specific","OpenSea"
"12188","cg15313810",3.33696006667434,0.0124715059794248,0.074032660369685,0.434112833093563,0.254072746731624,"ST6GALNAC4","","Island"
"12189","cg15314890",2.71825674888708,0.0298406842706004,0.0963785179037104,1.38528144685609,0.740829982379899,"BCOR","Unclassified_Cell_type_specific","Island"
"12190","cg15315325",2.91732418760395,0.0224253143766105,0.0721171942413205,0.689197296296582,0.380657245268951,"ZMYND8","","OpenSea"
"12191","cg15317061",2.66432963987322,0.0322638773735736,0.0203715703887153,0.341827982370943,0.181099776379829,"CHST3","Unclassified_Cell_type_specific","OpenSea"
"12192","cg15322151",-3.56187345016409,0.00919635078416601,-0.510126929459794,-0.103053960062167,-0.306590444760981,"NA","","OpenSea"
"12193","cg15322430",-3.99950463244553,0.00519318705115945,-0.397249065578758,-0.102049269501074,-0.249649167539916,"HPCAL4","Promoter_Associated","Island"
"12194","cg15325397",-6.58076229344634,0.000309804291918472,-0.259527415813007,-0.122320416809711,-0.190923916311359,"ANKH","","OpenSea"
"12195","cg15328582",-4.68892186556099,0.0022373264270826,-0.264888842670316,-0.0872866632980707,-0.176087752984193,"SFT2D2","Promoter_Associated","Island"
"12196","cg15328883",2.65881511168724,0.0325229865556971,0.0172438486281792,0.294446360248669,0.155845104438424,"NA","","OpenSea"
"12197","cg15336200",-3.33218826403667,0.0125533492262168,-0.197303446566242,-0.0335106191233935,-0.115407032844818,"NA","","OpenSea"
"12198","cg15337734",2.70723122392525,0.0303201783168519,0.0148656184482843,0.220066357116425,0.117465987782355,"MED25","Unclassified_Cell_type_specific","OpenSea"
"12199","cg15338301",3.44109890919442,0.010821057796013,0.0409047733647091,0.22061066503818,0.130757719201444,"FBLN2","","S_Shelf"
"12200","cg15339010",2.68930603128326,0.0311169943868774,0.0157639579066286,0.245378549785715,0.130571253846172,"STAB1","","N_Shore"
"12201","cg15339203",2.51889799442164,0.0398747247463754,0.00679085034127644,0.214963791652923,0.110877320997099,"MYLK-AS1","","OpenSea"
